surface,source_user,hardness,evenness
soft,Kristian,4.970674121247805,38.11219299520418
soft,Kristian,7.1335324332694805,39.29661386426391
soft,Kristian,34.44432124058932,58.56706874000872
soft,Kristian,31.477572788833353,28.658625199825604
soft,Kristian,6.8380223904101225,23.739282081092863
soft,Kristian,22.87678286273435,8.407208254614156
soft,Kristian,26.685917953238107,29.145473041709053
soft,Kristian,33.28562882190321,16.254904810347334
soft,Kristian,12.169275425931385,33.22918180497021
soft,Kristian,30.007938545258135,41.04781281790437
soft,Kristian,14.724163637440544,57.404447028048246
soft,Kristian,22.174664367099396,14.205784043017003
soft,Kristian,12.409118494449354,39.412876035459966
soft,Kristian,19.571741651950674,79.32713268420287
soft,Kristian,16.85942987786414,47.413166690887955
soft,Kristian,29.86364881812053,45.01525940996948
soft,Kristian,24.969467898881902,75.25795669234124
soft,Kristian,19.75493005095656,17.28673157971225
soft,Kristian,18.87498854776753,19.764569103328007
soft,Kristian,18.93969827996184,25.4323499491353
soft,Kristian,22.291399610487836,24.451387879668655
soft,Kristian,22.50380177436213,25.861066705420722
soft,Kristian,32.248774583070364,55.97296904519692
soft,Kristian,14.960199332969479,46.03981979363464
soft,Kristian,28.856947226216544,24.14619968027903
soft,Kristian,46.28209744269096,22.482197355035606
soft,Kristian,9.398725762754077,3.2408080220898126
soft,Kristian,10.370850911130423,4.250835634355472
soft,Kristian,24.085764779518833,0.9954948408661531
soft,Kristian,21.50780388926389,33.868623746548465
soft,Kristian,23.36067343536631,39.20215085016713
soft,Kristian,20.420494833768917,51.86019473913676
soft,Kristian,31.168215097634317,78.19357651504141
soft,Kristian,18.701102644858008,90.29937509082983
soft,Kristian,46.97880352578318,63.377416073245165
soft,Kristian,13.036744614508876,41.82531608777794
soft,Kristian,4.193783577851484,81.24545850893765
soft,Kristian,30.000318343445237,19.989827060020346
soft,Kristian,21.97000517914635,21.791890713559077
soft,Kristian,37.90030582238226,22.700188926028193
soft,Kristian,6.923040969526658,23.688417381194594
soft,Kristian,2.973700709932838,26.079058276413313
soft,Kristian,16.967370050981486,40.41563726202587
soft,Kristian,5.5317988824356314,21.05798575788403
soft,Kristian,10.191389058881818,25.43961633483505
soft,Kristian,9.782976317576667,31.37625345153321
soft,Kristian,5.586205559721195,29.581456183694232
soft,Kristian,3.356209176380031,46.657462578113645
soft,Kristian,11.470131770270422,13.282953059148381
soft,Kristian,52.952540286902995,56.190960616189514
soft,Kristian,27.383139097205266,68.31855834907718
